gene,gene_id,logFC,logCPM,F,PValue,FDR
RHBDD2,ENSG00000005486,0.121646884202113,5.04396548510593,2.14804951235686,0.154518426843802,0.358791504112404
SOX8,ENSG00000005513,-0.232096937485544,6.56734205083485,0.372436110544115,0.547182178726019,0.739036655054457
IBTK,ENSG00000005700,-0.0579299612864395,7.24820326794464,0.79266226245819,0.381309360685313,0.604623880865714
ZNF195,ENSG00000005801,0.119895334918691,4.91026838195918,1.63452932345501,0.212163475458231,0.433953585479069
MYCBP2,ENSG00000005810,-0.168440093909706,6.59831435425786,5.7377565962619,0.0239493298778862,0.118480346057431
FBXL3,ENSG00000005812,-0.0817054161898942,7.07804487282462,0.839617613081811,0.367771157940334,0.593128749771369
PDK2,ENSG00000005882,-0.235373793618893,3.31538140644972,2.81908007348541,0.104906285209804,0.28604826294161
ITGA3,ENSG00000005884,0.345584424136279,8.74631588919041,7.25575920304875,0.0121034397742799,0.0805211477004903
ZFX,ENSG00000005889,-0.0089561795366544,7.30550032178698,0.0213591883028748,0.884910920756951,0.942283513498798
LAMP2,ENSG00000005893,-0.0256694077471996,8.51446955832358,0.0977944328024659,0.756940732774418,0.875192677299841
GDE1,ENSG00000006007,0.010275503776132,6.68804929512829,0.0300019524484043,0.863802233254152,0.931776214207324
C19orf60,ENSG00000006015,-0.0903756334795893,4.08906075288903,0.568606504128032,0.457462626992884,0.670059712041184
CRLF1,ENSG00000006016,-0.536591973134579,4.39869497636644,3.18533868680799,0.0862897271450519,0.254706635903397
OSBPL7,ENSG00000006025,0.0412511627153573,4.4275385727646,0.203686868035475,0.655433534931463,0.813002302886699
TMEM98,ENSG00000006042,0.217399914538606,6.5917007383349,4.62380117258638,0.0408234937383929,0.162491385243214
MAP3K14,ENSG00000006062,-0.258333924729813,4.42148988761323,2.61510394587182,0.117723472314879,0.305371347511823
TMEM132A,ENSG00000006118,-0.0545654418257783,4.64985745375401,0.0455718970932253,0.832658555482427,0.918410309257833
AP2B1,ENSG00000006125,0.0872698456964329,7.34660677537423,0.818278504831757,0.373835830710344,0.598620897872792
ZNF263,ENSG00000006194,0.0059981559300362,6.07834063264271,0.0153786153276918,0.902242911233157,0.9522492679565
SPATA20,ENSG00000006282,0.111746336650311,6.31784767746714,1.27053650322157,0.269770706176963,0.496592545762627
TNFRSF12A,ENSG00000006327,0.505579580509068,6.65284587233287,22.4967230873634,6.34141802481042e-05,0.00348715694810711
MAP3K9,ENSG00000006432,0.286203021443085,1.73356285891254,0.887861684794946,0.354596703341373,0.582060867694076
RALA,ENSG00000006451,0.084280241544027,5.94655942101385,1.4959290189212,0.232065886129484,0.456616199358756
BAIAP2L1,ENSG00000006453,-0.121526431904828,2.66506410172103,0.818738826061173,0.373703485138298,0.598528083830675
KDM7A,ENSG00000006459,-0.328016030775731,5.00148634154772,7.3989290174389,0.0113748298866874,0.0776274065780796
ETV1,ENSG00000006468,0.125922293985555,5.32296785386577,1.10739116243443,0.302152550495493,0.529150822116239
AGK,ENSG00000006530,0.0994006524289071,4.25216115224682,1.70504664010338,0.202853291811286,0.422886614720105
ALDH3B1,ENSG00000006534,-0.0617328461846177,6.90146028879944,0.406516772341022,0.529214429141238,0.727110715288136
PHTF2,ENSG00000006576,0.0966570716091628,6.24579676883176,1.30271605789929,0.263928517776453,0.490122505951587
FARP2,ENSG00000006607,0.0709661650293333,5.93766093415925,0.507946275461999,0.482258978879178,0.690677491929039
GGCT,ENSG00000006625,0.127419545600031,4.52130473888017,2.10822950933593,0.158247993018629,0.364020147462663
DBF4,ENSG00000006634,0.0500194926949608,5.02847029177327,0.121729806003774,0.729936415883794,0.860775154242771
IFRD1,ENSG00000006652,-0.342288288572172,5.3134554716481,10.2294355433227,0.00356498130549523,0.0391932313133569
COX10,ENSG00000006695,0.0538760573202141,3.90858592617442,0.48601771610505,0.491781173235681,0.699013815658171
GTF2IRD1,ENSG00000006704,-0.4999457821537,3.96854566938335,19.7628205850379,0.000140002665290452,0.00552221297186091
PAF1,ENSG00000006712,0.123465640440071,5.42435719228613,1.5115721749705,0.229705617178198,0.453915006771308
VPS41,ENSG00000006715,0.191307291062726,6.37359286464406,6.85939805813431,0.0144012803789486,0.0882894495765412
ARHGAP44,ENSG00000006740,0.655671388390641,-0.123239563093619,5.57327280652764,0.0258623584599563,0.12436840730655
ELAC2,ENSG00000006744,0.145116814621817,5.54638853606817,5.718474162132,0.0241652935703886,0.119144207340893
SCIN,ENSG00000006747,0.597085411351583,1.29729719460415,2.70979329060659,0.111625433542853,0.296653671524121
ARSD,ENSG00000006756,0.403004335496146,5.08825138633736,10.0808991122962,0.00377788384715626,0.0404507549915407
PNPLA4,ENSG00000006757,1.17089279287105,1.25282132872272,2.96053650902566,0.0975074186734045,0.273854605359703
MYH13,ENSG00000006788,-0.479597433014042,4.31929108792721,4.80833415365718,0.0375014894293447,0.155292787569538
ADIPOR2,ENSG00000006831,0.106615107487541,6.41390398681973,3.96081869233283,0.0569810855529246,0.198168392988896
CDKL3,ENSG00000006837,-0.0727743165215055,1.18139294835076,0.318596468244211,0.577199835733952,0.759800429401988
MARK4,ENSG00000007047,-0.254953238571832,3.52390892916514,5.58614469841541,0.02570671833379,0.123935955106556
CCDC124,ENSG00000007080,0.0912547116248388,4.06350958564243,0.617611962545657,0.438907943028474,0.655105316931667
PAFAH1B1,ENSG00000007168,0.0852746723151373,7.72887903817182,2.80380537785535,0.105806184169525,0.287285122632051
KIAA0100,ENSG00000007202,0.105646153211907,7.48414704265063,2.71143906041793,0.111442337219984,0.296409257064875
TRAPPC6A,ENSG00000007255,-0.305497517742055,1.77777264578676,4.86242473691543,0.0363194392325702,0.152350310816281
ST7L,ENSG00000007341,-0.0851266942456365,4.02019279896204,0.994397130703403,0.327690285430115,0.557277793873701
PAX6,ENSG00000007372,-0.408012839702644,1.08850295178883,4.43102647902474,0.0449189690946888,0.171754836497432
RPUSD1,ENSG00000007376,0.0522616335344134,4.64304293778384,0.376055110585383,0.544950638630547,0.737151435444347
RHBDF1,ENSG00000007384,0.32417169559443,5.21078324999154,10.8870832674572,0.00276701260966356,0.0335415468742232
LUC7L,ENSG00000007392,-0.252303600535469,5.85285925794143,6.15427305645502,0.0197671850563009,0.105736779164508
CACNA2D2,ENSG00000007402,0.0119889253346045,-0.365009108919809,0.00173727330002607,0.967138029385789,0.98401418138114
BAIAP3,ENSG00000007516,0.203157977177052,0.885003840007471,1.31993758235581,0.26086925312209,0.487139578845881
TSR3,ENSG00000007520,0.132183339126082,4.37195539613506,2.05965058881492,0.162944754263333,0.370534114788725
PIGQ,ENSG00000007541,-0.0752287880151935,4.49822593954303,0.987995485356712,0.329223998000445,0.558783652534295
CRAMP1L,ENSG00000007545,-0.122831276974883,4.15839443834634,3.55315206951005,0.0704449469874368,0.225381815480879
TEAD3,ENSG00000007866,-0.130486977754084,4.15736235172686,1.69734821987479,0.203844785969149,0.424107839767487
DNAJC11,ENSG00000007923,0.0410841938629435,4.28838765357094,0.177334227243346,0.677070642955898,0.828545982394642
MYLIP,ENSG00000007944,-0.631258478401297,3.8688056959381,14.3017357797849,0.000804605893496171,0.0161654464969212
E2F2,ENSG00000007968,0.0422561854189147,3.67410338856425,0.0882890865593861,0.768680626309947,0.882841658521695
PSMB1,ENSG00000008018,0.0505772408155009,5.94024908510995,0.829574362758462,0.370607667506599,0.595289825448693
JARID2,ENSG00000008083,-0.383128668084898,5.17306258721356,7.29541826482926,0.0119173448013891,0.0797777994545572
CDKL5,ENSG00000008086,0.136331467747967,4.66009835795723,1.96287156869884,0.172810492417623,0.384440040707327
CDK11A,ENSG00000008128,-0.139458038156173,1.20040320956303,0.450226241709002,0.508035079347759,0.711372881923213
NADK,ENSG00000008130,0.117076433143085,5.14510983499431,2.35204861512295,0.13697346010839,0.333863533659913
DLEC1,ENSG00000008226,-0.570299732081446,-0.0205513108494666,4.34318997421608,0.0469356936108947,0.176027992840859
CYTH3,ENSG00000008256,0.287472251955921,7.24027809265141,6.16992475748903,0.0196265652191426,0.105351981032589
ADAM22,ENSG00000008277,-0.30103984981345,2.64952975437066,5.31385734158844,0.0292321543413959,0.13372173388746
SYPL1,ENSG00000008282,-0.125528953943244,6.27460932858903,1.65742848399896,0.209083238056112,0.430718964418461
CYB561,ENSG00000008283,0.188163137083127,3.69913775049022,1.06703795243213,0.310952317067298,0.538834460919998
SPAG9,ENSG00000008294,-0.0886674750447441,8.31553558324538,1.88258083504911,0.181546826292487,0.395381226438741
CELSR3,ENSG00000008300,-0.11553603370623,3.99796041365246,0.861263641976731,0.361762790973255,0.587723453369383
AASS,ENSG00000008311,-0.225819745304446,4.96888545908051,3.25438937621081,0.0826138031729759,0.247764430574488
PLEKHG6,ENSG00000008323,-0.242820075887094,1.2311945633818,2.40585733749226,0.132745415285287,0.327950870154455
SS18L2,ENSG00000008324,0.0571248271272094,2.87605120390651,0.340528589067282,0.564459091486233,0.751652679239621
MPND,ENSG00000008382,-0.258912639079331,1.82751199898021,3.15817748272406,0.0870303632287521,0.256094283313276
MGST1,ENSG00000008394,-0.243133202265524,5.64624391851918,4.37072861922996,0.0462927117772551,0.1747978908098
CRY1,ENSG00000008405,-0.058770206622871,3.83314786954061,0.2724242972837,0.606046453244153,0.779882510998226
NFIX,ENSG00000008441,-0.662993947682846,5.19896788918555,14.0747107650776,0.000892689539856973,0.0171095611973818
ST3GAL1,ENSG00000008513,-0.273110462644755,4.6459463323062,5.54139800772705,0.026252273346706,0.125700040157256
IL32,ENSG00000008517,-0.502799349090341,3.10626933475531,0.732495782503515,0.400167319406202,0.622271975186395
PKD1,ENSG00000008710,-0.130103729658675,6.9166064312177,2.62894367810676,0.116772645566222,0.303982822855528
MED24,ENSG00000008838,0.0502073196618139,5.3134474331636,0.372125319413268,0.547044691859515,0.738990197775134
RHOBTB2,ENSG00000008853,-0.101934685321112,4.98209667484697,3.10474398812986,0.0895996036030514,0.260468880909937
HEATR5B,ENSG00000008869,-0.0492225056812592,4.9971965269775,1.23615272092875,0.276200552212523,0.503157741312671
SEC62,ENSG00000008952,0.0536066005273648,7.81446278117133,0.668194689165552,0.420971668263569,0.640088535276419
RPS20,ENSG00000008988,0.0715765646159376,7.83774038707887,0.914202417609668,0.347644867930799,0.576665774419335
CSDE1,ENSG00000009307,-0.104768483946,9.8046603006209,2.23277550985434,0.14692569855797,0.348146070026643
UBE3C,ENSG00000009335,0.00637307471087974,7.29294451163422,0.00765772537259089,0.930925394955029,0.966383761835367
REV3L,ENSG00000009413,-0.43980837979339,8.30649765595881,19.6401105959581,0.000145240792849761,0.00568700749229005
MASP2,ENSG00000009724,-0.501697201632629,1.84838205829508,4.72790270163107,0.0387862628237575,0.158142216271277
FAM76A,ENSG00000009780,-0.149076174618775,4.59826919532238,5.06966571338448,0.0328533314382524,0.142958316820675
POMT2,ENSG00000009830,-0.0432050720338212,4.28003591796276,0.138834506326253,0.712406380820844,0.849115381910076
VTA1,ENSG00000009844,0.0791235303018872,6.33174366853032,1.51735251469203,0.228841123356891,0.453344337284417
BAZ1B,ENSG00000009954,0.0566329075743309,7.98893243880586,1.5937344789659,0.217791950681054,0.440649467225321
RANBP9,ENSG00000010017,-0.123575137409179,5.55252392383329,4.31054797998358,0.0477108077335038,0.177857315000064
SPRTN,ENSG00000010072,0.0281553505751602,5.02872298989649,0.291616800552265,0.593696477217466,0.771134576905624
METTL13,ENSG00000010165,0.170015761388969,5.24794611496808,10.3707350742507,0.00337450451450445,0.0380826796296775
DYRK4,ENSG00000010219,0.00703983129736212,3.52602242986423,0.00740910548337072,0.932053035760364,0.966574705424894
ZNF207,ENSG00000010244,-0.105762437894557,7.64229184445006,2.03652490962306,0.165239247063602,0.374218294820511
UQCRC1,ENSG00000010256,0.0470924490558251,5.40289758938782,0.260163957684043,0.614230385037233,0.785443749416304
STARD3NL,ENSG00000010270,0.292918861302491,5.13320190082164,26.2614976608872,2.29565341949459e-05,0.00179339565436536
CD9,ENSG00000010278,-0.328543519453717,4.58809662542337,1.42899789611927,0.242946178121594,0.468491599675331
NCAPD2,ENSG00000010292,-0.228826011324975,6.72057592341363,1.9857542523412,0.170652848553424,0.381910206058998
IFFO1,ENSG00000010295,-0.168493659600324,6.69359625779958,2.40339449308284,0.132935547941018,0.32821905078472
PHF7,ENSG00000010318,-0.468628544396217,2.93447372329295,26.4889150050484,2.16438347557648e-05,0.00175032621048525
NISCH,ENSG00000010322,-0.0796725450111316,6.84387805983696,0.727312853141032,0.40139923156314,0.623284237123275
FUZ,ENSG00000010361,-0.169896654165759,2.97120407197154,1.70381256067377,0.20301183014261,0.423140704893799
IDS,ENSG00000010404,0.217506651682556,5.97275798966006,2.37754104786606,0.135043100298772,0.331033839970953
ZNF200,ENSG00000010539,0.188556294327091,4.12172594072735,7.07917505616433,0.0130733352837631,0.0834877717149208
CD4,ENSG00000010610,1.15119255425003,1.14605963715691,25.045772698255,3.15956308208731e-05,0.0022699486017871
LRRC23,ENSG00000010626,0.088926532648455,2.98738393052615,0.864936243360357,0.360757331696375,0.587083399634923
HFE,ENSG00000010704,0.0661986623156594,4.19183522036216,0.231282419522618,0.63452204253839,0.79959337664742
SCMH1,ENSG00000010803,-0.105642839938378,4.29247559977297,0.944945354612692,0.339800398169211,0.56949629107103
FYN,ENSG00000010810,0.23449408620074,6.42934738275775,13.9146951464486,0.00091981402945096,0.0173129440654436
HIVEP2,ENSG00000010818,-0.128104367887379,6.99461997148259,2.32009848593106,0.139559069518219,0.337741539780946
TCEB3,ENSG00000011007,0.118954449716723,6.28508589725073,3.95039064725118,0.0572870143287524,0.19868963827427
LYPLA2,ENSG00000011009,0.223580922415057,3.96497114123923,6.33969314684965,0.0181700470980306,0.101315485996559
CLCN6,ENSG00000011021,-0.239442703870741,4.49912931632858,4.25484927785653,0.0490667394290825,0.18110803615418
MRC2,ENSG00000011028,0.0377996174871451,9.3010806618093,0.132218992678418,0.719027599173878,0.853213794305336
TSPAN9,ENSG00000011105,-0.473009187091281,5.76218242553743,3.2690456018347,0.0825040204416363,0.247573597047782
BTBD7,ENSG00000011114,0.048617792294388,6.94521164128664,0.803400058341147,0.378150376417538,0.602317407736557
APBA3,ENSG00000011132,-0.31383012311555,3.46410023886133,11.4440893328744,0.00224199149305536,0.0293814080600487
MKS1,ENSG00000011143,-0.14184770826262,3.54356625333302,2.5878930620509,0.11953536126696,0.307789211019069
ABHD5,ENSG00000011198,-0.0164600753259212,6.53075646590771,0.0178162002368926,0.894824502093859,0.947974488945331
AKAP8L,ENSG00000011243,-0.0997711298406305,5.27077118765409,1.46903351303886,0.236195937718214,0.461512836108679
MBTD1,ENSG00000011258,-0.452477648737695,5.25600615795171,17.5646491658443,0.000274901504512205,0.00855704044896501
UTP18,ENSG00000011260,0.154898219046109,4.30142127100551,3.83311813847087,0.060857891258815,0.206186535584865
RNF216,ENSG00000011275,-0.0346138807439415,6.58172653435515,0.83895841405739,0.367956374866717,0.593210024858173
TTC19,ENSG00000011295,-0.058048043040116,6.04909666327718,1.0226807635172,0.321030262518315,0.549961679232195
PTBP1,ENSG00000011304,0.264968248385614,7.05346767674756,5.51348743780524,0.0265990355889094,0.126869673898139
DPF1,ENSG00000011332,0.371730993299874,1.18641302872441,3.45497868417817,0.0742033249096588,0.23285242821623
SYT7,ENSG00000011347,-0.740647357346424,1.16976620094217,6.89826960474395,0.0141560297162441,0.0874186439844654
LARS2,ENSG00000011376,0.307093358804028,5.03200399699165,22.7273571338057,5.94462454898951e-05,0.00338460395136187
PIK3C2A,ENSG00000011405,0.142913752121266,6.51047114014999,8.7128919518058,0.00653859516961827,0.0548621543611401
PLAUR,ENSG00000011422,0.350564399832124,4.80986551869766,2.47127451452911,0.128235885040435,0.321248458585885
ANLN,ENSG00000011426,-0.215325887364541,7.68498929242794,1.68703752614821,0.205389490555337,0.426494589871876
WIZ,ENSG00000011451,-0.0234128067580573,5.0751990918906,0.0370973820857749,0.84873558858866,0.926453355976213
RABGAP1,ENSG00000011454,-0.188293566706986,5.72510442110596,8.2866893195149,0.00780102304649956,0.061479854988892
DCN,ENSG00000011465,-0.519589044213893,7.7230168105707,4.46820953465235,0.0445212177968062,0.17112012371722
QPCTL,ENSG00000011478,0.0158349588779801,3.09698028918022,0.0199200232064368,0.888828259131157,0.944464389184399
PPP5C,ENSG00000011485,0.0295337274903922,5.28069611479259,0.200963567289898,0.657588635344635,0.814482714430941
CEP68,ENSG00000011523,-0.53890399061959,6.1269348552777,16.1964931529696,0.000429285731076759,0.0111787949356283
MAP4K3,ENSG00000011566,0.127736315099491,6.36823567113465,3.73822355609059,0.0639316494444469,0.212397199527144
ZBTB32,ENSG00000011590,0.125165553099742,0.334569692328235,0.322333388669968,0.643369660425733,0.805927293938765
TMEM159,ENSG00000011638,-0.281318433771229,3.80869904521859,4.13676067978904,0.0520867175534728,0.188144418755996
BRCA1,ENSG00000012048,0.000921691351168114,6.13404388363834,5.49003043353785e-05,0.994143769474908,0.99743044788881
ERCC1,ENSG00000012061,0.196934548366557,5.15524055479932,9.01920692612082,0.00576934059061264,0.0510142846839171
SEMA3B,ENSG00000012171,-0.0691189510384903,2.24050060062473,0.132167968798324,0.719079391698277,0.853213794305336
MBTPS2,ENSG00000012174,-0.166531150566764,5.04007145306494,1.43267595438741,0.24195386653306,0.467657357896989
PRICKLE3,ENSG00000012211,-0.289911683112709,2.33795912792082,4.07101339467721,0.0538581673539293,0.192143878817491
EXTL3,ENSG00000012232,0.155329029554887,7.09938105950981,8.3921940066639,0.00746549148851937,0.0598317502613258
ELOVL5,ENSG00000012660,-0.0712146880286511,6.67444198002265,1.53580433042033,0.226108748816696,0.450509854488931
KDM5D,ENSG00000012817,0.210492385257891,5.19239638759123,1.67757882882152,0.206418472682816,0.427308011433568
CALCOCO1,ENSG00000012822,-0.109058796638273,7.04038251530786,0.764712952480813,0.389715388666321,0.612183565058442
UBR7,ENSG00000012963,0.0435496325704351,6.08868017959308,0.619799964223763,0.438107553845209,0.654517718532393
MAP4K5,ENSG00000012983,0.0887658240021908,6.03612132829733,2.87306945044105,0.101795689440742,0.280946326559742
EHD3,ENSG00000013016,0.414750046049637,5.40297820675095,7.42536438770611,0.0113061506241093,0.0772939175844481
PSMC4,ENSG00000013275,0.137403965535627,5.25505953428425,3.77017542345818,0.0628775320563309,0.210572403817473
MAN2B2,ENSG00000013288,0.195401212042695,6.13221111979573,6.89078720849928,0.0142028797966525,0.0876406996041139
CLDN11,ENSG00000013297,-0.104443356380994,3.5767866789206,0.0278286629127617,0.868852935002701,0.934156218800005
SLC25A39,ENSG00000013306,0.126304509006481,5.6103619989166,4.77472101306429,0.0379071727574397,0.15614029464691
MVP,ENSG00000013364,0.0800018354564795,7.81571929448046,1.20793941667338,0.281627092845457,0.507926124079562
NUB1,ENSG00000013374,0.0908080995117087,5.78877606533054,1.81864908967329,0.188888964864545,0.404856948889334
PGM3,ENSG00000013375,0.186889161216814,6.35461589176068,4.60890878309326,0.0411245658573546,0.163290806400791
RWDD2A,ENSG00000013392,-0.097397330577628,3.87474522003925,1.00850007543932,0.324345983843479,0.553931860128739
CLK1,ENSG00000013441,-0.314534981131231,6.33498137182802,8.55761794571247,0.00697066526683993,0.0573283928461574
POLR3B,ENSG00000013503,0.0603688386113856,3.71360997640341,0.249558200586063,0.621509437865771,0.791418846619232
ANGEL1,ENSG00000013523,-0.344173351972331,4.88810627629235,7.88142407882443,0.00925155430297768,0.0682877173652903
RNF14,ENSG00000013561,-0.00940979844671197,6.80256140504063,0.0423449293901812,0.838536566452831,0.921445473808495
DNASE1L1,ENSG00000013563,0.124138102200593,5.08844917732734,3.12583201214932,0.0885753873113249,0.258560440413777
DDX11,ENSG00000013573,0.0374512876231671,4.33409894430207,0.153352611384317,0.698483605338874,0.840928904071108
HEBP1,ENSG00000013583,-0.149610512252329,3.31843801373179,2.03761344384315,0.165130377990557,0.374104557996379
GPRC5A,ENSG00000013588,-0.478935378082089,1.27538793891344,3.01718686346574,0.0939999948578911,0.268169104280809
MAMLD1,ENSG00000013619,-0.393641997962364,2.00717266659191,2.98127995939369,0.0958759901860545,0.270975115922756
TACC3,ENSG00000013810,-0.0634548601017779,5.28727499939107,0.100876339657016,0.753356606844149,0.873927450276347
UFL1,ENSG00000014123,-0.0243207021046551,6.57854439814479,0.148285470392715,0.703253136863552,0.843767444385681
POLA2,ENSG00000014138,-0.0907635455213591,4.00220497574211,0.633581614960741,0.433118452626964,0.650459923470385
ZC3H3,ENSG00000014164,-0.15306711478701,2.78319168591135,1.47305456544948,0.235572595453184,0.460934804817209
CAPN1,ENSG00000014216,0.17803537187864,6.49900748555544,4.73466150672681,0.0386579646634806,0.157829573438441
MDH1,ENSG00000014641,0.0346518362976268,5.82765810965382,0.340459243919201,0.564498495077988,0.751652679239621
SLC30A9,ENSG00000014824,0.10678908058784,7.24530961481221,4.18654570172837,0.0507888177489279,0.185087057072803
MTMR11,ENSG00000014914,-0.217939154978969,2.90641754044243,1.40222170079245,0.246866214550911,0.472729413465945
COX15,ENSG00000014919,-0.0243637822609124,6.52170733254556,0.214624388842008,0.64694966632646,0.807520435910318
CCDC88C,ENSG00000015133,-1.13396019963945,1.60291177779264,6.07121020093969,0.0207861258064231,0.10929210909265
YAF2,ENSG00000015153,-0.0923808130659985,5.18653037722438,1.63472727623325,0.212136607810492,0.433953585479069
ZMYND11,ENSG00000015171,0.00623440615659706,7.28094617044474,0.0177989903831265,0.894875000359571,0.947974488945331
BID,ENSG00000015475,0.038013469520754,4.44877107841288,0.0526632734747607,0.820263773028058,0.912014985445664
MATR3,ENSG00000015479,-0.398495159077589,4.1669807129225,6.73918680009747,0.0151896987929981,0.0909742548104646
XYLT2,ENSG00000015532,0.376010256931607,6.1040543839438,9.41638306246399,0.00491511667188916,0.0467211887777391
NUDCD3,ENSG00000015676,0.165638875044315,7.11490979101749,13.7900341806889,0.000960627790999745,0.0176074977682903
GLT8D1,ENSG00000016864,0.046829247137396,5.97969672987238,0.338933417034626,0.565366879542599,0.752450592050893
ATP2C1,ENSG00000017260,-0.033169953805068,6.08445223117676,0.33671998746203,0.566631287768716,0.753183886517052
SLC38A5,ENSG00000017483,0.0341185808727168,2.23227347657883,0.00285740462156978,0.957792537417842,0.979407372248394
RALBP1,ENSG00000017797,0.00463236956681619,6.89828295084301,0.0055119213204199,0.941375246302042,0.971249637052107
RUFY3,ENSG00000018189,0.0356196641193343,6.79936211494582,0.0888961362067343,0.767910770978495,0.882272295092234
SLC11A1,ENSG00000018280,-0.00863806125818347,0.454677630947012,0.00216898434145385,0.963203316148285,0.981721719420837
WWTR1,ENSG00000018408,-0.230346530239788,7.30644780051743,0.777536742646107,0.386197867762209,0.608903917497523
AGPS,ENSG00000018510,0.113550628185334,7.34713820952021,2.65283010231339,0.115199338434647,0.301840272456654
CXorf56,ENSG00000018610,0.0739895036565185,4.55174337825785,1.35979019611172,0.253963238059395,0.480637249335845
ATP1A2,ENSG00000018625,-1.5062660690641,4.54205034152552,10.5119704336453,0.00334740187327784,0.0378882705736537
TTC27,ENSG00000018699,0.184771885623621,3.97161630784785,4.00738149012655,0.0556373079467663,0.195581301176782
ZNF582,ENSG00000018869,0.271777376491339,2.44178059861543,4.36872122908548,0.0463392465800006,0.174809539430837
PHLDB1,ENSG00000019144,0.184578452225183,6.66549120315381,3.32379196405926,0.0795866471822902,0.242842715112008
PRDM11,ENSG00000019485,0.0995029659121874,3.0004809505443,0.626814034338474,0.435557178097748,0.652099885303475
SNAI2,ENSG00000019549,-0.0811247651583633,8.00579311800776,0.342562877350371,0.563317172193324,0.750944363442021
ZRANB1,ENSG00000019995,-0.197036985394551,5.88280323420122,5.28364273801241,0.0296552596412365,0.134890359922674
NCDN,ENSG00000020129,-0.00343306719483824,5.62103957938334,0.000581428504074646,0.980944624192452,0.990604420924714
ADGRA2,ENSG00000020181,-0.544774904257925,3.70946374509638,5.12857692098434,0.0320848901670308,0.140807782235622
ZFP64,ENSG00000020256,0.120104424408434,3.51115647439716,1.89215401627646,0.180477518220488,0.394324738324637
MNAT1,ENSG00000020426,-0.000445409278723695,5.0175370305127,2.29505769085785e-05,0.996213495775663,0.99844701921391
SAMD4A,ENSG00000020577,-0.403464165736622,6.18942186106105,1.87452760807226,0.183028078604739,0.397167699009407
MRE11A,ENSG00000020922,-0.217326333548742,5.45490506851646,7.3924331047762,0.0114068280903693,0.0776851817428326
SERPINB1,ENSG00000021355,-0.121941600551719,4.68321808116518,1.77976412682867,0.193532082308919,0.411319572186667
SPAST,ENSG00000021574,-0.00534903323837473,5.88102722858881,0.00487793472277742,0.944843703189585,0.972956854071538
OSBPL5,ENSG00000021762,-0.0894959928251045,4.83906754745887,0.323708841669051,0.574211971755187,0.758288994973093
AQR,ENSG00000021776,0.029071999267754,6.26389278673801,0.155841626583223,0.696174157965374,0.839577875095127
CPS1,ENSG00000021826,-0.218730882558143,5.70636987320602,1.61109809907898,0.215623883284106,0.43835714422576
FHL1,ENSG00000022267,-0.147686912587318,6.64326334440896,0.171021563161453,0.682728194109887,0.831729358653324
RTFDC1,ENSG00000022277,0.120711406154915,6.76466126155106,4.09896567386863,0.0530969035295548,0.190563886820055
SLC45A4,ENSG00000022567,-0.052911139706618,2.62352909410923,0.223954536539127,0.639918783889017,0.803230090408389
RNF10,ENSG00000022840,-0.0528801111820768,5.97695909033583,0.819624171395403,0.373449132858284,0.598358910303501
ZNF839,ENSG00000022976,0.0322552585266962,3.45814940995041,0.143768923503845,0.70758427079435,0.846062387242253
ZDHHC6,ENSG00000023041,-0.108247579671801,5.18688892255398,2.86118374173475,0.102471232625093,0.282133369826454
GRAMD1B,ENSG00000023171,0.200891556432569,3.57742436390612,0.44860720109516,0.508992255737678,0.711598677055551
RNH1,ENSG00000023191,0.0281605080282706,6.32894011433973,0.134864933015434,0.716357217837098,0.851835479230527
NDUFS1,ENSG00000023228,-0.0121923620267673,7.37176711322364,0.0514002693725568,0.822384402081323,0.913741520484309
RB1CC1,ENSG00000023287,-0.131004220192791,7.80071781412635,2.34100179108303,0.137860993841039,0.335149000030622
ERP44,ENSG00000023318,-0.0638532739825209,5.54687813716764,2.09882492067426,0.159144475042076,0.365247010389637
ALAS1,ENSG00000023330,0.119730786861741,4.30268793767361,3.21584492571367,0.0843516717961533,0.250872565924135
BIRC3,ENSG00000023445,0.481368305587933,2.5104993295084,3.08261216586279,0.0907498813125493,0.262353234875745
AKAP11,ENSG00000023516,-0.0197674716231945,7.45947021094623,0.0841185796485346,0.774049445967637,0.885972811803498
GLRX2,ENSG00000023572,0.10677277334077,3.42899438652173,1.59385853720458,0.217774554276163,0.440649467225321
SNAPC1,ENSG00000023608,0.360001983087705,4.74895396866562,3.0642492236122,0.0919447320839797,0.264353614326518
DERA,ENSG00000023697,0.160525613591635,5.6691802552552,4.95013403835512,0.0348052217016414,0.148258452314588
STRAP,ENSG00000023734,0.0763922666281027,6.5186560953318,2.46228114274312,0.128475766665228,0.321748783243647
ABCC2,ENSG00000023839,-1.55240256313826,1.49349378441328,22.336606228563,6.64892614266115e-05,0.0035313916968266
PLEKHO1,ENSG00000023902,-0.19297666696722,6.73379064448453,2.94148319747601,0.0980057437627878,0.274564436283537
GCLM,ENSG00000023909,0.00719220726981254,5.55970639956425,0.00543141691454146,0.941804133598472,0.971472634128219
UBR2,ENSG00000024048,-0.107012741320089,6.33564327276502,3.71771377306132,0.0646187996254013,0.213841320660412
EHD2,ENSG00000024422,0.0962202878576108,6.50439170270941,0.735359756868953,0.398841714516076,0.620630411110733
DEPDC1,ENSG00000024526,-0.199298481303007,7.01150012150806,0.426780961973677,0.519508895427975,0.719668209536165
CCDC28A,ENSG00000024862,-0.0800357166882071,3.78154353263843,0.435275104458841,0.515106115879956,0.716288146794792
